"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Ford Nueva Transit Custom -Kombi L2- (03.2024) 2.0 EcoBlue 136CV Aut. Trend/Limited","","Gasóleo","M1","3300","","","",""
"Ford Nueva Transit Custom -Kombi L2- (03.2024) 2.0 EcoBlue 136CV Man. Trend/Limited/Trail","","Gasóleo","M1","3300","","","",""
"Ford Nueva Transit Custom -Kombi L2- (03.2024) 2.0 EcoBlue 150CV Man. Trend/Limited/Trail","","Gasóleo","M1","3300","","","",""
"Ford Nueva Transit Custom -Kombi L2- (03.2024) 2.0 EcoBlue 170CV Aut. AWD Trend/Limited/Trail","","Gasóleo","M1","3300","","","",""
"Ford Nueva Transit Custom -Kombi L2- (03.2024) 2.0 EcoBlue 170CV Aut. Trend/Limited","","Gasóleo","M1","3300","","","",""
"Ford Nueva Transit Custom -Kombi L2- (03.2024) 2.5 Duratec PHEV 232CV Aut. Trend/Limited","","Híbridos enchufables","M1","3300","27.0","111.7","48.0","13.6"
"Ford Nueva Transit Custom -Van doble cabina L1- (03.2024) 2.5 Duratec PHEV 232CV Aut. Trend","","Híbridos enchufables","M1","3300","27.0","111.7","48.0","13.6"
"Ford Nueva Transit Custom -Van doble cabina L2- (03.2024) 2.5 Duratec PHEV 232CV Aut. Trend","","Híbridos enchufables","M1","3300","27.0","111.7","48.0","13.6"
"Ford Nueva Transit Custom -Van L1- (03.2024) 2.5 Duratec PHEV 232CV Aut. Sport/Trend","","Híbridos enchufables","M1","3300","27.0","111.7","48.0","13.6"
"Ford Nueva Transit Custom -Van L2- (03.2024) 2.5 Duratec PHEV 232CV Aut. Trend","","Híbridos enchufables","M1","3300","27.0","111.7","48.0","13.6"
"Ford Nuevo Kuga (03.2023) SUV 1.5 EcoBoost 150CV Man. ST-Line/ST-LineX","","Gasolina","M1","2320","","","",""
"Ford Nuevo Kuga (03.2023) SUV 2.0 EcoBlue 120CV Aut. ST-Line/ST-Line X","","Gasóleo","M1","2320","","","",""
"Ford Nuevo Kuga (03.2023) SUV 2.5 Duratec FHEV 190CV AWD Aut. ST-Line/ST-LineX/Vignale","","Híbridos de gasolina","M1","2320","","","",""
"Ford Nuevo Kuga (03.2023) SUV 2.5 Duratec FHEV 190CV FWD Aut. ST-Line/ST-LineX/Vignale","","Híbridos de gasolina","M1","2320","","","",""
"Ford Nuevo Kuga (03.2023) SUV 2.5 Duratec PHEV 225CV Aut. ST-Line/ST-LineX/Vignale","","Híbridos enchufables","M1","2320","14.8","80.6","64.0","14.0"
