"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Volkswagen Vehículos Comerciales ID. Buzz Pro","","Eléctricos puros","M1","3000","20.8","150.0","418.0","77.0"
"Volkswagen Vehículos Comerciales Multivan 6.1 Origin 2.0 TDI 110CV","","Gasóleo","M1","3000","","","",""
"Volkswagen Vehículos Comerciales Multivan 6.1 Origin 2.0 TDI 150CV DSG","","Gasóleo","M1","3000","","","",""
"Volkswagen Vehículos Comerciales Multivan 6.1 Outdoor 2.0 TDI 150CV DSG","","Gasóleo","M1","3080","","","",""
"Volkswagen Vehículos Comerciales Multivan 6.1 Outdoor 2.0 TDI 150CV DSG 4MO","","Gasóleo","M1","3080","","","",""
"Volkswagen Vehículos Comerciales Multivan 6.1 Premium 2.0 TDI 150CV DSG","","Gasóleo","M1","3000","","","",""
"Volkswagen Vehículos Comerciales Multivan 6.1 Premium 2.0 TDI 150CV DSG 4MO","","Gasóleo","M1","3080","","","",""
"Volkswagen Vehículos Comerciales Multivan 6.1 Premium 2.0 TDI 198CV DSG","","Gasóleo","M1","3080","","","",""
"Volkswagen Vehículos Comerciales Multivan 6.1 Premium 2.0 TDI 198CV DSG 4MO","","Gasóleo","M1","3080","","","",""
"Volkswagen Vehículos Comerciales Multivan Outdoor 2.0 TDI 114CV","","Gasóleo","M1","3080","","","",""
"Volkswagen Vehículos Comerciales Multivan Outdoor 2.0 TDI 150CV","","Gasóleo","M1","3080","","","",""
"Volkswagen Vehículos Comerciales Multivan Outdoor 2.0 TDI 150CV 4M","","Gasóleo","M1","3080","","","",""
"Volkswagen Vehículos Comerciales Multivan Outdoor 2.0 TDI 150CV 4M DSG","","Gasóleo","M1","3080","","","",""
"Volkswagen Vehículos Comerciales Multivan Outdoor 2.0 TDI 150CV DSG","","Gasóleo","M1","3080","","","",""
"Volkswagen Vehículos Comerciales Multivan Outdoor Panamericana 2.0 TDI 198CV 4M DSG","","Gasóleo","M1","3080","","","",""
"Volkswagen Vehículos Comerciales Multivan Premium 2.0 TDI 150CV","","Gasóleo","M1","3000","","","",""
"Volkswagen Vehículos Comerciales Multivan Premium 2.0 TDI 150CV 4M","","Gasóleo","M1","3080","","","",""
"Volkswagen Vehículos Comerciales Multivan Premium 2.0 TDI 150CV 4M DSG","","Gasóleo","M1","3080","","","",""
"Volkswagen Vehículos Comerciales Multivan Premium 2.0 TDI 150CV DSG","","Gasóleo","M1","3000","","","",""
"Volkswagen Vehículos Comerciales Multivan Premium 2.0 TDI 198CV 4M DSG","","Gasóleo","M1","3080","","","",""
"Volkswagen Vehículos Comerciales Multivan Premium 2.0 TDI 198CV DSG","","Gasóleo","M1","3080","","","",""
"Volkswagen Vehículos Comerciales Multivan Premium Largo 2.0 TDI 150CV","","Gasóleo","M1","3080","","","",""
"Volkswagen Vehículos Comerciales Multivan Premium Largo 2.0 TDI 150CV DSG","","Gasóleo","M1","3080","","","",""
"Volkswagen Vehículos Comerciales Multivan Premium Largo 2.0 TDI 198CV 4M DSG","","Gasóleo","M1","3080","","","",""
"Volkswagen Vehículos Comerciales Multivan The Original 2.0 TDI 114CV","","Gasóleo","M1","3000","","","",""
"Volkswagen Vehículos Comerciales Multivan The Original 2.0 TDI 150CV","","Gasóleo","M1","3000","","","",""
"Volkswagen Vehículos Comerciales Multivan The Original 2.0 TDI 150CV DSG","","Gasóleo","M1","3000","","","",""
"Volkswagen Vehículos Comerciales Nuevo Multivan 1.4 eHybrid 160kw (218CV)","","Híbridos enchufables","M1","2750","14.6","160.0","51.0","13.0"
"Volkswagen Vehículos Comerciales Nuevo Multivan 1.5 TSI 100kw (136CV)","","Gasolina","M1","2600","","","",""
"Volkswagen Vehículos Comerciales Nuevo Multivan 2.0 TDI 110kw (150CV)","","Gasóleo","M1","2850","","","",""
"Volkswagen Vehículos Comerciales Nuevo Multivan 2.0 TSI 150kw (204CV)","","Gasolina","M1","2850","","","",""
"Volkswagen Vehículos Comerciales Nuevo Multivan con voladizo 1.4 eHybrid 160kw (218CV)","","Híbridos enchufables","M1","2750","14.6","160.0","51.0","13.0"
"Volkswagen Vehículos Comerciales Nuevo Multivan con voladizo 1.5 TSI 100kw (136CV)","","Gasolina","M1","2600","","","",""
"Volkswagen Vehículos Comerciales Nuevo Multivan con voladizo 2.0 TDI 110kw (150CV)","","Gasóleo","M1","2850","","","",""
"Volkswagen Vehículos Comerciales Nuevo Multivan con voladizo 2.0 TSI 150kw (204CV)","","Gasolina","M1","2850","","","",""
"Volkswagen Vehículos Comerciales Nuevo Multivan Life 1.4 eHybrid 160kw (218CV)","","Híbridos enchufables","M1","2750","14.6","160.0","51.0","13.0"
"Volkswagen Vehículos Comerciales Nuevo Multivan Life 1.5 TSI 100kw (136CV)","","Gasolina","M1","2600","","","",""
"Volkswagen Vehículos Comerciales Nuevo Multivan Life 2.0 TDI 110kw (150CV)","","Gasóleo","M1","2850","","110.0","",""
"Volkswagen Vehículos Comerciales Nuevo Multivan Life 2.0 TSI 150kw (204CV)","","Gasolina","M1","2850","","","",""
"Volkswagen Vehículos Comerciales Nuevo Multivan Life con voladizo 1.4 eHybrid 160kw (218CV)","","Híbridos enchufables","M1","2750","14.6","160.0","51.0","13.0"
"Volkswagen Vehículos Comerciales Nuevo Multivan Life con voladizo 1.5 TSI 100kw (136CV)","","Gasolina","M1","2600","","","",""
"Volkswagen Vehículos Comerciales Nuevo Multivan Life con voladizo 2.0 TDI 110kw (150CV)","","Gasóleo","M1","2850","","","",""
"Volkswagen Vehículos Comerciales Nuevo Multivan Life con voladizo 2.0 TSI 150kw (204CV)","","Gasolina","M1","2850","","","",""
"Volkswagen Vehículos Comerciales Nuevo Multivan Style 1.4 eHybrid 160kw (218CV)","","Híbridos enchufables","M1","2750","14.6","160.0","51.0","13.0"
"Volkswagen Vehículos Comerciales Nuevo Multivan Style 2.0 TDI 110kw (150CV)","","Gasóleo","M1","2850","","","",""
"Volkswagen Vehículos Comerciales Nuevo Multivan Style 2.0 TSI 150kw (204CV)","","Gasolina","M1","2850","","","",""
"Volkswagen Vehículos Comerciales Nuevo Multivan Style con voladizo 1.4 eHybrid 160kw (218CV)","","Híbridos enchufables","M1","2750","14.6","160.0","50.0","13.0"
"Volkswagen Vehículos Comerciales Nuevo Multivan Style con voladizo 2.0 TDI 110kw (150CV)","","Gasóleo","M1","2600","","","",""
"Volkswagen Vehículos Comerciales Nuevo Multivan Style con voladizo 2.0 TSI 150kw (204CV)","","Gasolina","M1","2850","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Furgón Corto 2.0 TDI 110 CV","","Gasóleo","N1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Furgón Corto 2.0 TDI 150CV","","Gasóleo","N1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Furgón Corto 2.0 TDI 150CV 4MO","","Gasóleo","N1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Furgón Corto 2.0 TDI 150CV DSG","","Gasóleo","N1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Furgón Corto 2.0 TDI 150CV DSG 4MO","","Gasóleo","N1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Furgón Largo 2.0 150CV DSG","","Gasóleo","N1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Furgón Largo 2.0 150CV DSG 4MO","","Gasóleo","N1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Furgón Largo 2.0 TDI 110CV","","Gasóleo","N1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Furgón Largo 2.0 TDI 150CV","","Gasóleo","N1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Furgón Largo 2.0 TDI 150CV 4MO","","Gasóleo","N1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Kombi Corto 2.0 TDI 110CV","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Kombi Corto 2.0 TDI 150CV","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Kombi Corto 2.0 TDI 150CV 4MO","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Kombi Corto 2.0 TDI 150CV DSG","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Kombi Corto 2.0 TDI 150CV DSG 4MO","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Kombi Largo 2.0 TDI 110CV","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Kombi Largo 2.0 TDI 150CV","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Kombi Largo 2.0 TDI 150CV 4MO","","Gasóleo","M1","3000","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Kombi Largo 2.0 TDI 150CV DSG","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Kombi Largo 2.0 TI 150CV DSG 4MO","","Gasóleo","M1","3000","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Mixto Corto 2.0 TDI 110CV","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Mixto Corto 2.0 TDI 150CV","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Mixto Corto 2.0 TDI 150CV 4MO","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Mixto Corto 2.0 TDI 150CV DSG","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Mixto Corto 2.0 TDI 150CV DSG 4MO","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Mixto Largo 2.0 TDI 110CV","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Mixto Largo 2.0 TDI 150CV","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Mixto Largo 2.0 TDI 150CV 4MO","","Gasóleo","M1","3000","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Mixto Largo 2.0 TDI 150CV DSG","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter 6.1 Mixto Largo 2.0 TI 150CV DSG 4MO","","Gasóleo","M1","3000","","","",""
"Volkswagen Vehículos Comerciales Transporter Kombi Corto 2.0 TDI 102CV","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter Kombi Corto 2.0 TDI 150CV","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter Kombi Corto 2.0 TDI 150CV 4M","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter Kombi Corto 2.0 TDI 150CV 4M DSG","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter Kombi Corto 2.0 TDI 150CV DSG","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter Kombi Largo 2.0 TDI 102CV","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter Kombi Largo 2.0 TDI 150CV","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter Kombi Largo 2.0 TDI 150CV 4M","","Gasóleo","M1","3000","","","",""
"Volkswagen Vehículos Comerciales Transporter Kombi Largo 2.0 TDI 150CV 4M DSG","","Gasóleo","M1","3000","","","",""
"Volkswagen Vehículos Comerciales Transporter Kombi Largo 2.0 TDI 150CV DSG","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter Mixto Corto 2.0 TDI 102CV","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter Mixto Corto 2.0 TDI 150CV","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter Mixto Corto 2.0 TDI 150CV 4M","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter Mixto Corto 2.0 TDI 150CV 4M DSG","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter Mixto Corto 2.0 TDI 150CV DSG","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter Mixto Largo 2.0 TDI 102CV","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter Mixto Largo 2.0 TDI 150CV","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter Mixto Largo 2.0 TDI 150CV 4M","","Gasóleo","M1","3000","","","",""
"Volkswagen Vehículos Comerciales Transporter Mixto Largo 2.0 TDI 150CV 4M DSG","","Gasóleo","M1","3000","","","",""
"Volkswagen Vehículos Comerciales Transporter Mixto Largo 2.0 TDI 150CV DSG","","Gasóleo","M1","2800","","","",""
"Volkswagen Vehículos Comerciales Transporter Rockton 2.0 TDI 150CV 4M","","Gasóleo","M1","3200","","","",""
"Volkswagen Vehículos Comerciales Transporter Rockton 2.0 TDI 150CV DSG 4M","","Gasóleo","M1","3200","","","",""
