"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"BMW i3s (120 Ah) (Desde prod 11/2019) 7Z21","","Eléctricos puros","M1","1730","14.0","125.0","284.0","120.0"
"BMW i4 35 eDrive (Desde prod 03/2024) 41 AW","","Eléctricos puros","M1","2545","15.8","210.0","479.0","67.0"
"BMW i4 35 eDrive (Desde prod 11/2023) 41 AW","","Eléctricos puros","M1","2545","15.8","210.0","478.0","67.0"
"BMW i4 40 eDrive (Desde prod 06/2021) 71 AW","","Eléctricos puros","M1","2605","16.1","250.0","590.0","81.1"
"BMW i4 40 eDrive (Desde prod 11/2023) 71 AW","","Eléctricos puros","M1","2605","16.1","250.0","584.0","81.1"
"BMW i4 eDrive 35 (Desde prod 01/2023) 41AW","","Eléctricos puros","M1","1990","15.8","210.0","483.0","67.0"
"BMW i4 eDrive40 (Desde prod 10/2021) 71AW","","Eléctricos puros","M1","1710","16.1","250.0","590.0","80.7"
"BMW i4 edrive40 (Desde prod 12/2021) 71AW","","Eléctricos puros","M1","2050","16.1","250.0","590.0","83.6"
"BMW i4 M50 (Desde prod 06/2021) 31 AW","","Eléctricos puros","M1","2735","18.1","400.0","520.0","81.1"
"BMW i4 M50 (Desde prod 11/2021) 31AW","","Eléctricos puros","M1","1730","18.0","400.0","520.0","80.7"
"BMW i4 M50 (Desde prod 11/2023) 31 AW","","Eléctricos puros","M1","2735","18.1","400.0","512.0","81.1"
"BMW i4 M50 (Desde prod 12/2021) 31AW","","Eléctricos puros","M1","2215","18.0","400.0","520.0","83.6"
"BMW i5 eDrive40 Berlina (Desde prod 07/2023) 31FK","","Eléctricos puros","M1","2740","16.0","250.0","582.0","81.2"
"BMW i5 eDrive40 Berlina (Desde prod 11/2023) 31FK","","Eléctricos puros","M1","2740","16.0","250.0","570.0","81.2"
"BMW i5 eDrive40 Touring (Desde prod 03/2024) 11HH","","Eléctricos puros","M1","2760","16.5","250.0","547.0","83.9"
"BMW i5 M60 xDrive Berlina (Desde prod 07/2023) 41FK","","Eléctricos puros","M1","2895","18.2","442.0","516.0","81.3"
"BMW i5 M60 xDrive Berlina (Desde prod 11/2023) 41FK","","Eléctricos puros","M1","2895","18.2","442.0","510.0","81.3"
"BMW i5 M60 xDrive Touring (Desde prod 03/2024) 31HH","","Eléctricos puros","M1","2960","18.3","442.0","499.0","83.9"
"BMW i5 xDrive40 Berlina (Desde prod 03/2024) 11HG","","Eléctricos puros","M1","2890","17.2","290.0","530.0","83.9"
"BMW i7 eDrive50 (Desde prod 07/2023) 41EJ","","Eléctricos puros","M1","3130","19.1","335.0","612.0","101.7"
"BMW i7 eDrive50 (Desde prod 11/2023) 41EJ","","Eléctricos puros","M1","3130","19.1","335.0","611.0","101.7"
"BMW i7 M70 xDrive (Desde prod 07/2023) 81EH","","Eléctricos puros","M1","3250","20.8","485.0","560.0","101.7"
