"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Kia CEED TOURER 1.0 T-GDi Concept 100CV Eco-Dynamics","","Gasolina","M1","1840","","","",""
"Kia CEED TOURER 1.0 T-GDi Concept 120CV Eco-Dynamics","","Gasolina","M1","1840","","","",""
"Kia CEED TOURER 1.0 T-GDi Drive 120CV Eco-Dynamics","","Gasolina","M1","1840","","","",""
"Kia CEED TOURER 1.0 T-GDi GT Line 120CV Eco-Dynamics","","Gasolina","M1","1840","","","",""
"Kia CEED TOURER 1.0 T-GDi Tech 120CV Eco-Dynamics","","Gasolina","M1","1840","","","",""
"Kia CEED TOURER 1.4 T-GDi Concept 140CV Eco-Dynamics","","Gasolina","M1","1850","","","",""
"Kia CEED TOURER 1.4 T-GDi Drive 140CV Eco-Dynamics","","Gasolina","M1","1850","","","",""
"Kia CEED TOURER 1.4 T-GDi GT Line 140CV Eco-Dynamics","","Gasolina","M1","1880","","","",""
"Kia CEED TOURER 1.4 T-GDi GT Line DCT 140CV Eco-Dynamics (Pack Premium)","","Gasolina","M1","1880","","","",""
"Kia CEED TOURER 1.4 T-GDi Tech 140CV Eco-Dynamics","","Gasolina","M1","1850","","","",""
"Kia CEED TOURER 1.4 T-GDi Tech DCT 140CV Eco-Dynamics","","Gasolina","M1","1850","","","",""
"Kia CEED TOURER 1.5 MHEV 160CV GT Line DCT (Pack Premium) Eco-Dynamics","","Híbridos de gasolina","M1","1900","","","",""
"Kia CEED TOURER 1.5 MHEV 160CV GT Line DCT Eco-Dynamics","","Híbridos de gasolina","M1","1900","","","",""
"Kia CEED TOURER 1.5 MHEV 160CV Tech DCT Eco-Dynamics","","Híbridos de gasolina","M1","1900","","","",""
"Kia CEED TOURER 1.6 CRDi Business 115CV - Navegador Eco-Dynamics","","Gasóleo","M1","1920","","","",""
"Kia CEED TOURER 1.6 CRDi Business 115CV Eco-Dynamics","","Gasóleo","M1","1920","","","",""
"Kia CEED TOURER 1.6 CRDi Concept 115CV Eco-Dynamics","","Gasóleo","M1","1920","","","",""
"Kia CEED TOURER 1.6 CRDi Drive 115CV Eco-Dynamics","","Gasóleo","M1","1920","","","",""
"Kia CEED TOURER 1.6 CRDi GT Line 115CV Eco-Dynamics","","Gasóleo","M1","1920","","","",""
"Kia CEED TOURER 1.6 CRDi GT Line 136CV Eco-Dynamics","","Gasóleo","M1","1920","","","",""
"Kia CEED TOURER 1.6 CRDi GT Line DCT 136CV Eco-Dynamics","","Gasóleo","M1","1940","","","",""
"Kia CEED TOURER 1.6 CRDi Tech 115CV Eco-Dynamics","","Gasóleo","M1","1920","","","",""
"Kia CEED TOURER 1.6 CRDi Tech 136CV Eco-Dynamics","","Gasóleo","M1","1920","","","",""
"Kia CEED TOURER 1.6 CRDi Tech DCT 136CV Eco-Dynamics","","Gasóleo","M1","1940","","","",""
"Kia CEED TOURER 1.6 MHEV 136CV Emotion DCT Eco-Dynamics","","Híbridos de gasóleo","M1","1960","","","",""
"Kia CEED TOURER 1.6 MHEV 136CV iMT Concept Eco-Dynamics","","Híbridos de gasóleo","M1","1930","","","",""
"Kia CEED TOURER 1.6 MHEV 136CV iMT Drive Eco-Dynamics","","Híbridos de gasóleo","M1","1930","","","",""
"Kia CEED TOURER 1.6 MHEV 136CV iMT Emotion Eco-Dynamics","","Híbridos de gasóleo","M1","1930","","","",""
"Kia CEED TOURER 1.6 MHEV 136CV iMT Tech Eco-Dynamics","","Híbridos de gasóleo","M1","1930","","","",""
"Kia CEED TOURER 1.6 MHEV 136CV Tech DCT Eco-Dynamics","","Híbridos de gasóleo","M1","1960","","","",""
"Kia CEED TOURER 1.6 PHEV eDrive","","Híbridos enchufables","M1","2030","113.0","59.0","60.0","24.7"
"Kia CEED TOURER 1.6 PHEV eMotion","","Híbridos enchufables","M1","2030","113.0","59.0","60.0","24.7"
"Kia CEED TOURER 1.6 PHEV Emotion (Pack Premium)","","Híbridos enchufables","M1","2030","11.3","59.0","60.0","24.7"
"Kia CEED TOURER 1.6 PHEV eTech","","Híbridos enchufables","M1","2030","113.0","59.0","60.0","24.7"
"Kia CEED TOURER 5p 1.0 120CV Concept Eco-Dynamics+","","Gasolina","M1","1840","","","",""
"Kia CEED TOURER 5p 1.0 120CV Drive Eco-Dynamics+","","Gasolina","M1","1840","","","",""
"Kia CEED TOURER 5p 1.0 120CV GT-Line Eco-Dynamics+","","Gasolina","M1","1840","","","",""
"Kia CEED TOURER 5p 1.0 120CV Tech Eco-Dynamics+","","Gasolina","M1","1840","","","",""
"Kia CEED TOURER 5p 1.0 MHEV 120CV Concept DCT Eco-Dynamics+","","Híbridos de gasolina","M1","1890","","12.2","",""
"Kia CEED TOURER 5p 1.0 MHEV 120CV Drive DCT Eco-Dynamics+","","Híbridos de gasolina","M1","1890","","12.2","",""
"Kia CEED TOURER 5p 1.0 MHEV 120CV GT Line DCT Eco-Dynamics+","","Híbridos de gasolina","M1","1890","","12.2","",""
"Kia CEED TOURER 5p 1.0 MHEV 120CV Tech DCT Eco-Dynamics+","","Híbridos de gasolina","M1","1890","","12.2","",""
"Kia CEED TOURER 5p 1.5 MHEV 160CV GT Line DCT Eco-Dynamics+","","Híbridos de gasolina","M1","1900","","12.2","",""
"Kia CEED TOURER 5p 1.5 MHEV 160CV GT Line DCT Eco-Dynamics+ (Pack Premium)","","Híbridos de gasolina","M1","1900","","12.2","",""
"Kia CEED TOURER 5p 1.5 MHEV 160CV Tech DCT Eco-Dynamics+","","Híbridos de gasolina","M1","1900","","12.2","",""
"Kia CEED TOURER 5p 1.6 CRDI MHEV 136CV Business Eco-Dynamics+","","Híbridos de gasóleo","M1","1930","","10.8","",""
"Kia CEED TOURER 5p 1.6 CRDI MHEV 136CV Concept Eco-Dynamics+","","Híbridos de gasóleo","M1","1930","","10.8","",""
"Kia CEED TOURER 5p 1.6 CRDI MHEV 136CV DCT GT-Line Eco-Dynamics+","","Híbridos de gasóleo","M1","1960","","10.8","",""
