"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Toyota LAND CRUISER 5P NX Manual 5 plazas (RC22)","","Gasóleo","N1","2990","","","",""
"Toyota LAND CRUISER 5P VX Automático 5 plazas Llanta 17 (RC20)","","Gasóleo","M1","2990","","","",""
"Toyota LAND CRUISER 5P VX Automático 7 plazas (RC21)","","Gasóleo","M1","2990","","","",""
"Toyota LAND CRUISER 5P VX Manual 5 plazas (RC20)","","Gasóleo","M1","2990","","","",""
"Toyota LAND CRUISER 5P VX Manual 7 plazas (RC20)","","Gasóleo","M1","2990","","","",""
"Toyota LAND CRUISER 5P VX/Limited Automático 7 plazas (RC22)","","Gasóleo","M1","2990","","","",""
"Toyota LAND CRUISER 5P VXL Cuero Automático 7 plazas (RC22)","","Gasóleo","M1","2990","","","",""
"Toyota LAND CRUISER 5P VXL Cuero/Limited Automático 7 plazas (RC21)","","Gasóleo","M1","2990","","","",""
"Toyota LAND CRUISER 5P VXL/ Limited Automático 5 plazas Llanta 19 (RC20)","","Gasóleo","M1","2990","","","",""
"Toyota MIRAI Llanta 17p (MY19)","","Pila de combustible","M1","2180","","113.0","",""
"Toyota MIRAI Vision/Luxury (MY21)","","Pila de combustible","M1","2415","","134.0","",""
"Toyota PRIUS AWD-i Llanta 17p (MY19)","","Híbridos de gasolina","M1","1845","","","",""
"Toyota PRIUS Llanta 17p (MY19)","","Híbridos de gasolina","M1","1790","","","",""
"Toyota PRIUS PHEV Advance / Luxury (MY21)","","Híbridos enchufables","M1","1930","105.8","53.0","45.0","8.8"
"Toyota PRIUS PHEV Solar (MY21)","","Híbridos enchufables","M1","1930","105.8","53.0","45.0","8.8"
"Toyota PRIUS PLUS Advance / Executive Llanta 17p (MY19)","","Híbridos de gasolina","M1","2115","","","",""
"Toyota PRIUS PLUS Eco Llanta 16p (MY19)","","Híbridos de gasolina","M1","2115","","","",""
"Toyota PRIUS PLUS Llanta 16p (MY18)","","Híbridos de gasolina","M1","2115","","","",""
"Toyota PRIUS PLUS Llanta 17p (MY18)","","Híbridos de gasolina","M1","2115","","","",""
"Toyota PROACE Cabina plataforma Medio 2.0D (MY20)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE Cabina plataforma medio 2.0D GX (MY21)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE CITY VAN 1.5D 100CV GX L1 2P 1000 KG (MY21)","","Gasóleo","N1","2345","","","",""
"Toyota PROACE CITY VAN 1.5D 100CV GX L1 2P 650 KG (MY21)","","Gasóleo","N1","1985","","","",""
"Toyota PROACE CITY VAN 1.5D 100CV GX L1 650 KG (MY22)","","Gasóleo","N1","2020","","","",""
"Toyota PROACE CITY VAN 1.5D 100CV GX L2 2P 1000 KG (MY21)","","Gasóleo","N1","2355","","","",""
"Toyota PROACE CITY VAN 1.5D 100CV GX plus flotas/VX L1 (MY22)","","Gasóleo","N1","2390","","","",""
"Toyota PROACE CITY VAN 1.5D 100CV GX plus flotas/VX L1 (RC22) - Desde 07/2023","","Gasóleo","N1","2390","","","",""
"Toyota PROACE CITY VAN 1.5D 100CV GX plus flotas/VX L1(RC22)","","Gasóleo","N1","2390","","","",""
"Toyota PROACE CITY VAN 1.5D 100CV GX/GX plus L1 (MY22)","","Gasóleo","N1","2370","","","",""
"Toyota PROACE CITY VAN 1.5D 100CV GX/GX plus L1 (RC22)","","Gasóleo","N1","2370","","","",""
"Toyota PROACE CITY VAN 1.5D 100CV GX/GX plus L1 (RC22) - Desde 07/2023","","Gasóleo","N1","2370","","","",""
"Toyota PROACE CITY VAN 1.5D 100CV GX/GX plus L1 650 kg (RC22) - Desde 07/2023","","Gasóleo","N1","2020","","","",""
"Toyota PROACE CITY VAN 1.5D 100CV GX/GX plus L1 650 kg(RC22)","","Gasóleo","N1","2020","","","",""
"Toyota PROACE CITY VAN 1.5D 100CV GX/GX plus L2 (MY22)","","Gasóleo","N1","2380","","","",""
"Toyota PROACE CITY VAN 1.5D 100CV GX/GX plus L2 (RC22)","","Gasóleo","N1","2380","","","",""
"Toyota PROACE CITY VAN 1.5D 100CV GX/GX plus L2 (RC22) - Desde 07/2023","","Gasóleo","N1","2380","","","",""
"Toyota PROACE CITY VAN 1.5D 100CV VX L1 3P 1000 KG (MY21)","","Gasóleo","N1","2365","","","",""
"Toyota PROACE CITY VAN 1.5D 130CV GX L1 2P 1000 KG (MY21)","","Gasóleo","N1","2370","","","",""
"Toyota PROACE CITY VAN 1.5D 130CV GX L2 (MY22)","","Gasóleo","N1","2380","","","",""
"Toyota PROACE CITY VAN 1.5D 130CV GX L2 2P 1000 KG (MY21)","","Gasóleo","N1","2380","","","",""
"Toyota PROACE CITY VAN 1.5D 130CV GX/GX plus L1 (MY22)","","Gasóleo","N1","2370","","","",""
"Toyota PROACE CITY VAN 1.5D 130CV GX/GX plus L1 (RC22)","","Gasóleo","N1","2370","","","",""
"Toyota PROACE CITY VAN 1.5D 130CV GX/GX plus L1 (RC22) - Desde 07/2023","","Gasóleo","N1","2370","","","",""
"Toyota PROACE CITY VAN 1.5D 130CV GX/GX plus L2 (RC22)","","Gasóleo","N1","2380","","","",""
"Toyota PROACE CITY VAN 1.5D 130CV GX/GX plus L2 (RC22) - Desde 07/2023","","Gasóleo","N1","2380","","","",""
"Toyota PROACE CITY VAN 1.5D 130CV VX L2 (MY22)","","Gasóleo","N1","2400","","","",""
"Toyota PROACE CITY VAN 1.5D 130CV VX L2 (RC22)","","Gasóleo","N1","2400","","","",""
"Toyota PROACE CITY VAN 1.5D 130CV VX L2 (RC22) - Desde 07/2023","","Gasóleo","N1","2400","","","",""
"Toyota PROACE CITY VAN 1.5D 130CV VX L2 3P 1000 KG (MY21)","","Gasóleo","N1","2400","","","",""
"Toyota PROACE CITY VAN 1.5D 75CV GX L1 2P 1000 KG (MY21)","","Gasóleo","N1","1970","","","",""
"Toyota PROACE CITY VAN 1.5D L1 2P 1000 kg. (MY20)","","Gasóleo","N1","2345","","","",""
"Toyota PROACE CITY VAN 1.5D L1 2P 1000 kg. (MY20)","","Gasóleo","N1","2370","","","",""
"Toyota PROACE CITY VAN 1.5D L1 2P 650 kg. (MY20)","","Gasóleo","N1","1985","","","",""
"Toyota PROACE CITY VAN 1.5D L1 2P 650 kg. (MY20)","","Gasóleo","N1","1970","","","",""
"Toyota PROACE CITY VAN 1.5D L1 3P 1000 kg. (MY20)","","Gasóleo","N1","2365","","","",""
"Toyota PROACE CITY VAN 1.5D L2 2P 1000 kg. (MY20)","","Gasóleo","N1","2355","","","",""
"Toyota PROACE CITY VAN 1.5D L2 2P 1000 kg. (MY20)","","Gasóleo","N1","2380","","","",""
"Toyota PROACE CITY VAN 1.5D L2 3P 1000 kg. (MY20)","","Gasóleo","N1","2400","","","",""
"Toyota PROACE CITY VAN EV Furgón largo GX 50 kWh (MY22)","","Eléctricos puros","N1","2385","19.0","100.0","293.0","50.0"
"Toyota PROACE CITY VAN EV Furgón largo GX/GX PLUS 50 kWh (RC22)","","Eléctricos puros","N1","2385","19.0","100.0","293.0","50.0"
"Toyota PROACE CITY VAN EV Furgón largo VX 50 kWh (MY22)","","Eléctricos puros","N1","2400","19.0","100.0","293.0","50.0"
"Toyota PROACE CITY VAN EV Furgón largo VX 50 kWh (RC22)","","Eléctricos puros","N1","2400","19.0","100.0","293.0","50.0"
"Toyota PROACE CITY VAN EV Furgón medio GX 50 kWh (MY22)","","Eléctricos puros","N1","2390","19.0","100.0","293.0","50.0"
"Toyota PROACE CITY VAN EV Furgón medio GX/GX PLUS 50 kWh(RC22)","","Eléctricos puros","N1","2390","19.0","100.0","293.0","50.0"
"Toyota PROACE CITY VAN EV Furgón medio VX 50 kWh (MY22)","","Eléctricos puros","N1","2410","19.0","100.0","293.0","50.0"
"Toyota PROACE CITY VAN EV Furgón medio VX 50 kWh (RC22)","","Eléctricos puros","N1","2410","19.0","100.0","293.0","50.0"
"Toyota PROACE CITY VERSO Combi / Family 1.5D L1 5P 6MT VX/ Active (MY20)","","Gasóleo","M1","2080","","","",""
"Toyota PROACE CITY VERSO Combi / Family 1.5D L1 5P Aut. Llanta 16p (MY20)","","Gasóleo","M1","2080","","","",""
"Toyota PROACE CITY VERSO Combi 1.5D L1 5P 5MT GX/ VX (MY20)","","Gasóleo","M1","2080","","","",""
"Toyota PROACE CITY VERSO Combi 1.5D L1 GX/VX 5p (MY21)","","Gasóleo","M1","2120","","","",""
"Toyota PROACE CITY VERSO Combi 1.5D L1 VX 5p (MY21)","","Gasóleo","M1","2130","","","",""
"Toyota PROACE CITY VERSO Combi 1.5D L2 2PL 5P GX/ VX (MY20)","","Gasóleo","M1","2140","","","",""
"Toyota PROACE CITY VERSO Combi 1.5D L2 5P GX Llanta 16p (MY20)","","Gasóleo","M1","2100","","","",""
"Toyota PROACE CITY VERSO Combi 1.5D L2 7P VX (MY20)","","Gasóleo","M1","2260","","","",""
"Toyota PROACE CITY VERSO Combi 1.5D L2 GX 5p (MY21)","","Gasóleo","M1","2140","","","",""
"Toyota PROACE CITY VERSO Combi 1.5D L2 GX/VX 5p (MY21)","","Gasóleo","M1","2140","","","",""
"Toyota PROACE CITY VERSO Combi 1.5D L2 VX 7p (MY21)","","Gasóleo","M1","2310","","","",""
"Toyota PROACE CITY VERSO Combi Gx L2 1.5D 100CV 6MT (MY22)","","Gasóleo","M1","2140","","","",""
"Toyota PROACE CITY VERSO Combi Gx L2 1.5D 100CV 6MT (RC22)","","Gasóleo","M1","2140","","","",""
"Toyota PROACE CITY VERSO Combi Gx/Gx flotas/Vx L1 1.5D 100CV 6MT (MY22)","","Gasóleo","M1","2120","","","",""
"Toyota PROACE CITY VERSO Combi Gx/Gx Flotas/Vx L1 1.5D 100CV 6MT (RC22)","","Gasóleo","M1","2120","","","",""
"Toyota PROACE CITY VERSO Combi Gx/Vx L2 1.5D 130CV 6MT (MY22)","","Gasóleo","M1","2140","","","",""
"Toyota PROACE CITY VERSO Combi Gx/Vx L2 1.5D 130CV 6MT (RC22)","","Gasóleo","M1","2140","","","",""
"Toyota PROACE CITY VERSO Combi Vx 7 plazas L2 1.5D 130CV 6MT (MY22)","","Gasóleo","M1","2310","","","",""
"Toyota PROACE CITY VERSO Combi Vx 7 plazas L2 1.5D 130CV 6MT (RC22)","","Gasóleo","M1","2310","","","",""
"Toyota PROACE CITY VERSO Combi Vx L1 1.5D 130CV 6MT (MY22)","","Gasóleo","M1","2130","","","",""
"Toyota PROACE CITY VERSO Combi Vx L1 1.5D 130CV 6MT (RC22)","","Gasóleo","M1","2130","","","",""
"Toyota PROACE CITY VERSO Combi Vx L1 1.5D 130CV 8AT (MY22)","","Gasóleo","M1","2100","","","",""
"Toyota PROACE CITY VERSO Combi Vx L1 1.5D 130CV 8AT (RC22)","","Gasóleo","M1","2100","","","",""
"Toyota PROACE CITY VERSO Combi1.5D L2 1PL 5P GX (MY20)","","Gasóleo","M1","2100","","","",""
"Toyota PROACE CITY VERSO EV Combi larga GX/VX 50 kWh (MY22)","","Eléctricos puros","M1","2320","19.0","100.0","293.0","50.0"
"Toyota PROACE CITY VERSO EV Combi larga Gx/Vx 50 kWh (RC22)","","Eléctricos puros","M1","2320","19.0","100.0","293.0","50.0"
"Toyota PROACE CITY VERSO EV Combi larga VX 50 kWh (MY22)","","Eléctricos puros","M1","2440","19.0","100.0","293.0","50.0"
"Toyota PROACE CITY VERSO EV Combi larga Vx 50 kWh (RC22)","","Eléctricos puros","M1","2440","19.0","100.0","293.0","50.0"
"Toyota PROACE CITY VERSO EV Combi media GX/VX 50 kWh (MY22)","","Eléctricos puros","M1","2290","19.0","100.0","293.0","50.0"
"Toyota PROACE CITY VERSO EV Combi media Gx/Vx 50 kWh (RC22)","","Eléctricos puros","M1","2290","19.0","100.0","293.0","50.0"
"Toyota PROACE CITY VERSO EV Family larga Active 50 kWh (MY22)","","Eléctricos puros","M1","2440","19.0","100.0","293.0","50.0"
"Toyota PROACE CITY VERSO EV Family larga Active 50 kWh (RC22)","","Eléctricos puros","M1","2440","19.0","100.0","293.0","50.0"
"Toyota PROACE CITY VERSO EV Family media Active/Advance 50 kWh (MY22)","","Eléctricos puros","M1","2290","19.0","100.0","293.0","50.0"
"Toyota PROACE CITY VERSO EV Family media Active/Advance 50 kWh (RC22)","","Eléctricos puros","M1","2290","19.0","100.0","293.0","50.0"
"Toyota PROACE CITY VERSO Family 1.2 L1 5P Aut. Active (MY20)","","Gasolina","M1","2090","","","",""
"Toyota PROACE CITY VERSO Family 1.2 L1 Active 5P.(MY20)","","Gasolina","M1","2050","","","",""
"Toyota PROACE CITY VERSO Family 1.2 L2 Active 7P Aut.(MY20)","","Gasolina","M1","2270","","","",""
"Toyota PROACE CITY VERSO Family 1.2P L1 ACTIVE 5p (MY21)","","Gasolina","M1","2050","","","",""
"Toyota PROACE CITY VERSO Family 1.2P L1 ACTIVE 5p Aut. (MY21)","","Gasolina","M1","2090","","","",""
"Toyota PROACE CITY VERSO Family 1.2P L1 ADVANCE 5p (MY21)","","Gasolina","M1","2090","","","",""
"Toyota PROACE CITY VERSO Family 1.2P L1 ADVANCE 5p Aut. (MY21)","","Gasolina","M1","2090","","","",""
"Toyota PROACE CITY VERSO Family 1.2P L2 ACTIVE 7p Aut. (MY21)","","Gasolina","M1","2270","","","",""
"Toyota PROACE CITY VERSO Family 1.5D L1 5P Aut Advance. (MY20)","","Gasóleo","M1","2080","","","",""
"Toyota PROACE CITY VERSO Family 1.5D L1 ACTIVE 5p (MY21)","","Gasóleo","M1","2130","","","",""
"Toyota PROACE CITY VERSO Family 1.5D L1 ADVANCE 5p (MY21)","","Gasóleo","M1","2130","","","",""
"Toyota PROACE CITY VERSO Family 1.5D L2 7P Aut. Active (MY20)","","Gasóleo","M1","2260","","","",""
"Toyota PROACE CITY VERSO Family 1.5D L2 Advance (MY22)","","Gasóleo","M1","2310","","","",""
"Toyota PROACE CITY VERSO Family 1.5D L2 ADVANCE 7p (MY21)","","Gasóleo","M1","2310","","","",""
"Toyota PROACE CITY VERSO Family Active 7 plazas L2 1.5D 130CV 6MT (MY22)","","Gasóleo","M1","2310","","","",""
"Toyota PROACE CITY VERSO Family Active 7 plazas L2 1.5D 130CV 6MT (RC22)","","Gasóleo","M1","2310","","","",""
"Toyota PROACE CITY VERSO Family Active 7 plazas L2 1.5D 130CV 8AT (MY22)","","Gasóleo","M1","2300","","","",""
"Toyota PROACE CITY VERSO Family Active 7 plazas L2 1.5D 130CV 8AT (RC22)","","Gasóleo","M1","2300","","","",""
"Toyota PROACE CITY VERSO Family Active L1 1.2P 110CV 6MT","","Gasolina","M1","2050","","","",""
"Toyota PROACE CITY VERSO Family Active L1 1.2P 110CV 6MT (RC22)","","Gasolina","M1","2050","","","",""
"Toyota PROACE CITY VERSO Family Active/Advance L1 1.5D 130CV 6MT (MY22)","","Gasóleo","M1","2130","","","",""
"Toyota PROACE CITY VERSO Family Active/Advance L1 1.5D 130CV 6MT (RC22)","","Gasóleo","M1","2130","","","",""
"Toyota PROACE CITY VERSO Family Active/Advance L1 1.5D 130CV 8AT (MY22)","","Gasóleo","M1","2100","","","",""
"Toyota PROACE CITY VERSO Family Active/Advance L1 1.5D 130CV 8AT (RC22)","","Gasóleo","M1","2100","","","",""
"Toyota PROACE Crew Cab Largo 2.0D (MY20)","","Gasóleo","N1","2940","","","",""
"Toyota PROACE Crew cab largo 2.0D GX (MY21)","","Gasóleo","N1","2960","","","",""
"Toyota PROACE Crew Cab Medio 1.5D (MY20)","","Gasóleo","N1","2680","","","",""
"Toyota PROACE Crew cab medio 1.5D GX (MY21)","","Gasóleo","N1","2680","","","",""
"Toyota PROACE EV Furgón corto GX 50 kWh (MY21)","","Eléctricos puros","N1","2840","28.2","100.0","238.0","50.0"
"Toyota PROACE EV Furgón largo GX/VX 75 kWh (MY21)","","Eléctricos puros","N1","3055","29.5","100.0","339.0","75.0"
"Toyota PROACE EV Furgón medio GX 50 kWh (MY21)","","Eléctricos puros","N1","2875","28.2","100.0","238.0","50.0"
"Toyota PROACE EV Furgón medio GX/VX 75 kWh (MY21)","","Eléctricos puros","N1","3025","29.5","100.0","339.0","75.0"
"Toyota PROACE EV Furgón medio VX 50 kWh (MY21)","","Eléctricos puros","N1","3100","28.2","100.0","238.0","50.0"
"Toyota PROACE EV Van larga Gx plus/Vx 75 kWh (MY23)","","Eléctricos puros","N1","3055","25.0","100.0","339.0","75.0"
"Toyota PROACE EV Van larga Gx/Gx plus/Vx 75 kWh (RC22)","","Eléctricos puros","N1","3045","25.0","100.0","339.0","75.0"
"Toyota PROACE EV Van Larga GX/VX 75 kWh (MY22)","","Eléctricos puros","N1","3055","25.0","100.0","339.0","75.0"
"Toyota PROACE EV Van Media GX 50 kWh (MY22)","","Eléctricos puros","N1","2875","23.0","100.0","238.0","50.0"
"Toyota PROACE EV Van media Gx plus 50 kWh (MY23)","","Eléctricos puros","N1","2875","23.0","100.0","238.0","50.0"
"Toyota PROACE EV Van media Gx plus/Vx 75 kWh (MY23)","","Eléctricos puros","N1","3025","25.0","100.0","339.0","75.0"
"Toyota PROACE EV Van media Gx/Gx plus 50 kWh (RC22)","","Eléctricos puros","N1","2865","23.0","100.0","238.0","50.0"
"Toyota PROACE EV Van media Gx/Gx plus/Vx 75 kWh (RC22)","","Eléctricos puros","N1","3015","25.0","100.0","339.0","75.0"
"Toyota PROACE EV Van Media GX/VX 75 kWh (MY22)","","Eléctricos puros","N1","3025","25.0","100.0","339.0","75.0"
"Toyota PROACE EV Van Media VX 50 kWh (MY22)","","Eléctricos puros","N1","3100","23.0","100.0","238.0","50.0"
"Toyota PROACE EV Van media Vx 50 kWh (MY23)","","Eléctricos puros","N1","3100","23.0","100.0","238.0","50.0"
"Toyota PROACE EV Van media Vx 50 kWh (RC22)","","Eléctricos puros","N1","3100","23.0","100.0","238.0","50.0"
"Toyota PROACE Furgón Compact 1.5D (MY20)","","Gasóleo","N1","2620","","","",""
"Toyota PROACE Furgón compact 1.5D GX (MY21)","","Gasóleo","N1","2620","","","",""
"Toyota PROACE Furgón Largo 2.0D (MY20)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE Furgón largo 2.0D GX/VX (MY21)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE Furgón Medio 1.5D 100CV (MY20)","","Gasóleo","N1","2635","","","",""
"Toyota PROACE Furgón medio 1.5D 100CV GX (MY21)","","Gasóleo","N1","2635","","","",""
"Toyota PROACE Furgón Medio 1.5D 120 CV (MY20)","","Gasóleo","N1","2660","","","",""
"Toyota PROACE Furgón medio 1.5D 120CV GX/VX (MY21)","","Gasóleo","N1","2660","","","",""
"Toyota PROACE Furgón Medio 2.0D (MY20)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE Furgón medio 2.0D GX/VX (MY21)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE Van GX cabina plataforma media 2.0D 145CV (MY22)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE Van GX doble cabina larga 2.0D 145CV (MY22)","","Gasóleo","N1","3030","","","",""
"Toyota PROACE Van GX doble cabina media 1.5D 120CV (MY22)","","Gasóleo","N1","2695","","","",""
"Toyota PROACE Van GX/GX Plus media 1.5D 100CV (MY22)","","Gasóleo","N1","2695","","","",""
"Toyota PROACE Van GX/GX Plus/VX larga 2.0D 145CV (MY22)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE Van GX/GX Plus/VX media 1.5D 120CV (MY22)","","Gasóleo","N1","2695","","","",""
"Toyota PROACE Van GX/GX Plus/VX media 2.0D 145CV (MY22)","","Gasóleo","N1","2830","","","",""
"Toyota PROACE Van larga Gx plus doble cabina 2.0D 145CV (MY23)","","Gasóleo","N1","3030","","","",""
"Toyota PROACE Van larga Gx/Gx plus doble cabina 2.0D 145CV (RC22)","","Gasóleo","N1","3030","","","",""
"Toyota PROACE Van larga Gx/Gx plus/Vx 2.0D 145CV (MY23)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE Van larga Gx/Gx plus/Vx 2.0D 145CV (RC22)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE Van media Gx plus cabina plataforma 1.5D 145CV (MY23)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE Van media Gx plus doble cabina 1.5D 120 CV (MY23)","","Gasóleo","N1","2695","","","",""
"Toyota PROACE Van media Gx/Gx plus 1.5D 100 CV (MY23)","","Gasóleo","N1","2695","","","",""
"Toyota PROACE Van media Gx/Gx plus 1.5D 100CV (RC22)","","Gasóleo","N1","2695","","","",""
"Toyota PROACE Van media Gx/Gx plus cabina plataforma 2.0D 145CV (RC22)","","Gasóleo","N1","3100","","","",""
"Toyota PROACE Van media Gx/Gx plus doble cabina 1.5D 120CV (RC22)","","Gasóleo","N1","2695","","","",""
"Toyota PROACE Van media Gx/Gx plus/Vx 1.5D 120 CV (MY23)","","Gasóleo","N1","2695","","","",""
"Toyota PROACE Van media Gx/Gx plus/Vx 1.5D 120CV (RC22)","","Gasóleo","N1","2695","","","",""
"Toyota PROACE Van media Gx/Gx plus/Vx 2.0D 145 CV (MY23)","","Gasóleo","N1","2830","","","",""
"Toyota PROACE Van media Gx/Gx plus/Vx 2.0D 145CV (RC22)","","Gasóleo","N1","2830","","","",""
"Toyota PROACE VERSO Combi corto GX Llanta 16p (MY21)","","Gasóleo","M1","2690","","","",""
"Toyota PROACE VERSO Combi corto Llanta 16p (MY20)","","Gasóleo","M1","2685","","","",""
"Toyota PROACE VERSO Combi GX media 2.0D 145CV 6MT (MY22)","","Gasóleo","M1","2810","","","",""
"Toyota PROACE VERSO Combi media Gx 2.0D 145 CV 6MT (MY23)","","Gasóleo","M1","2810","","","",""
"Toyota PROACE VERSO Combi media Gx 2.0D 145 CV 6MT (RC22)","","Gasóleo","M1","2760","","","",""
"Toyota PROACE VERSO Combi medio GX Llanta 16p (MY21)","","Gasóleo","M1","2760","","","",""
"Toyota PROACE VERSO Combi medio Llanta 16p (MY20)","","Gasóleo","M1","2745","","","",""
"Toyota PROACE VERSO Combi medio Llanta 16p (MY20)","","Gasóleo","M1","2755","","","",""
"Toyota PROACE VERSO EV Combi media Gx 50 kWh (MY23)","","Eléctricos puros","M1","3015","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Combi media Gx 50 kWh (RC22)","","Eléctricos puros","M1","2950","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Combi media GX 75 kWh (MY22)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Combi media Gx 75 kWh (MY23)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Combi media Gx 75 kWh (RC22)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Combi media GX/VX 50 kWh (MY22)","","Eléctricos puros","M1","3015","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Combi medio GX 50kW (MY21)","","Eléctricos puros","M1","3015","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Family larga Advance 75 kWh (MY22)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Family larga Advance 75 kWh (MY23)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Family larga Advance 75 kWh (RC22)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Family largo Advance 75kW (MY21)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Family media Advance 50 kWh (MY22)","","Eléctricos puros","M1","2950","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Family media Advance 50 kWh (RC22)","","Eléctricos puros","M1","2950","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Family media Advance 75 kWh (MY22)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Family media Advance/Advance plus 75 kWh (RC22)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Family medio Advance 50kW (MY21)","","Eléctricos puros","M1","2950","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Family medio Advance/Advance plus 75kW (MY21)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Shuttle larga VX 50 kWh (MY22)","","Eléctricos puros","M1","3030","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Shuttle larga Vx 50 kWh (MY23)","","Eléctricos puros","M1","3030","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Shuttle larga Vx 50 kWh (RC22)","","Eléctricos puros","M1","2965","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Shuttle larga VX 75 kWh (MY22)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Shuttle larga Vx 75 kWh (MY23)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Shuttle larga VX Plus 75 kWh (MY22)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Shuttle larga Vx plus 75 kWh (MY23)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Shuttle larga Vx/Vx plus 75 kWh (RC22)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Shuttle largo VX 50kW (MY21)","","Eléctricos puros","M1","3030","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Shuttle largo VX 75kW (MY21)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Shuttle media Advance 50 kWh (MY23)","","Eléctricos puros","M1","2950","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Shuttle media Advance 75 kWh (MY23)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Shuttle media Vx 50 kWh (MY23)","","Eléctricos puros","M1","3015","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Shuttle media Vx 50 kWh (RC22)","","Eléctricos puros","M1","2950","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Shuttle media VX 75 kWh (MY22)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Shuttle media Vx 75 kWh (MY23)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Shuttle media Vx 75 kWh (RC22)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Shuttle medio VX 50kW (MY21)","","Eléctricos puros","M1","3015","23.0","100.0","238.0","50.0"
"Toyota PROACE VERSO EV Shuttle medio VX 75kW (MY21)","","Eléctricos puros","M1","3100","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Vip larga Luxury 75 kWh (MY22)","","Eléctricos puros","M1","3065","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Vip larga Luxury 75 kWh (RC22)","","Eléctricos puros","M1","3065","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Vip media Luxury 75 kWh (MY22)","","Eléctricos puros","M1","3060","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Vip media Luxury 75 kWh (MY23)","","Eléctricos puros","M1","3060","25.0","100.0","339.0","75.0"
"Toyota PROACE VERSO EV Vip media Luxury 75 kWh (RC22)","","Eléctricos puros","M1","3060","25.0","100.0","339.0","75.0"
