"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 5 plazas 4RD Dfull (semi: IP AL A U S, ZN AL A U S Opc. RALU19 +4ROUDI,","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 5 plazas 4RD Dfull (semi: IP AL A U SB)","","Gasolina","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 5 plazas 4RD Dfull (semi: IP AL AU S, ZN AL AU S Opc. RALU19 +4ROUDI)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 5 plazas 4RD Dfull (semi: ZN AL A U S Opc. RALU19 +4ROUDI)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 5 plazas Dfull (semi: ZN AL A U S, ZN AL AU S)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 5 plazas Dfull (semi: ZN AL AU S)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 7 p 4RD Dfull(semi:IP AL A U S Opc.RALU20 +2P3RAN,IP AL A U S O. RALU20)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 7 pl 4RD Dfull(semi: IP AL AU S Op+2P3RAN, IP AL AU S Opc 2P3RAN+RALU20)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 7 plazas 4RD Dfull (semi: IIP AL A U SB Opc. 2P3RAN+ RALU20)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 7 plazas 4RD Dfull (semi:IP AL A U SB +opc 2P3RAN)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 7 plazas 4RD Dfull(semi:ZN AL A U S Opc. 2P3RAN+ Opc. RALU19 + 4ROUDI)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 7 plazas Dfull (semi ZN AL AU S Opc. 2P3RAN,","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 7 plazas Dfull (semi ZN AL AU S Opc. 2P3RAN+ Opc. RALU19 + 4ROUDI)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 7 plazas Dfull (semi: ZN AL A U S Opc. 2P3RAN)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 7 plazas Dfull (semi: ZN AL A U S Opc. 2P3RAN+ Opc. RALU19 + 4ROUDI)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 7 plazas Dfull (semi: ZN AL AU S Opc. 2P3RAN)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 7 plazas Dfull (semi: ZN AL AU S Opc. 2P3RAN+ Opc. RALU19 + 4ROUDI)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 7 plzs 4RD Dfull (semi:IP AL AU S Op+2P3RAN,IP AL AU S Opc2P3RAN+RALU20)","","Gasóleo","M1","2568","","","",""
